"Date","Category","L","S","A","Real.estate","Private.businesses","Liabilities","C","Fixed.income","Mkt_RF","dlnL","dlnL_lag","shock_loc_raw","shock_loc","shock_glo_raw","shock_glo"
2006-10-01,"Next40",1853736,0.0711966500700565,26036843,10717842,1299899,5475528,2521844,829292,0.0586702529,0.0423896313941743,0.0122477124648999,-0.00341908267179092,-0.170756477421133,0.0228976321573983,0.356214380699289
2007-01-01,"Next40",1896252,0.0727165131175466,26077323,10533631,1279778,5498106,2608526,868425,0.000986419592000187,0.0226762442107447,0.0423896313941743,0.0171055126897087,0.854286769804019,0.00140478717905827,0.0218540236633533
2007-04-01,"Next40",1913465,0.0732314277148001,26129014,10405393,1270404,5560067,2616534,849430,0.047388055508,0.00903642823341322,0.0226762442107447,-0.0292562908950461,-1.46112324713965,-0.0110712296197952,-0.172233145134212
2007-07-01,"Next40",1898312,0.0723832126000825,26225860,10276409,1254124,5603859,2667896,1059054,0.00314390030400014,-0.00795066438682923,0.00903642823341322,-0.0125096493617164,-0.624759288918079,-0.0272530823042871,-0.423971342033798
2007-10-01,"Next40",1820173,0.069581526774835,26158854,10146617,1259854,5644783,2723795,1130060,-0.03938985496,-0.0420335187235565,-0.00795066438682923,-0.0138602658060882,-0.692212032395376,-0.0603330869403407,-0.938591075810688
2008-01-01,"Next40",1707542,0.0663723164087766,25726720,9817398,1228139,5653566,2791110,1203092,-0.100776936118,-0.0638766419914596,-0.0420335187235565,0.0122846775358732,0.613523703181318,-0.0801640954200449,-1.24709853875191
2008-04-01,"Next40",1652073,0.0651520920607284,25357175,9525018,1233729,5631324,2698063,1218732,-0.0241732425010002,-0.0330240465403939,-0.0638766419914596,-0.0117186542677846,-0.585255261416327,-0.048021969728537,-0.747069220486355
2008-07-01,"Next40",1490400,0.0599110258557239,24876890,9244273,1222824,5623248,2717722,1296117,-0.0865333208749999,-0.102986322679229,-0.0330240465403939,-0.0380456545384794,-1.90008331877194,-0.119805659148903,-1.86379527737359
2008-10-01,"Next40",1242433,0.0513146870967269,24212035,9006659,1193014,5515175,2811411,1248703,-0.22256594344,-0.181972986311768,-0.102986322679229,-0.0111262430566325,-0.555668947977427,-0.194662031079808,-3.02832250820115
2009-01-01,"Next40",1138718,0.0479325797481633,23756660,8763273,1163187,5439057,2746212,1326092,-0.0996828562739999,-0.0871684857842094,-0.181972986311768,-0.000886238985253762,-0.044260716046373,-0.0951944752695154,-1.48092347807098
2009-04-01,"Next40",1298958,0.0547624694886453,23719858,8512905,1119081,5400897,2688444,1208976,0.163966783994,0.13165933639298,-0.0871684857842094,0.0158669664771799,0.792431059171572,0.118036470084663,1.83627231855732
2009-07-01,"Next40",1460473,0.0611808281502865,23871416,8333745,1115702,5355383,2620794,1234990,0.158699138736,0.117197951252948,0.13165933639298,-0.011794607185376,-0.589048516479967,0.0906563694895808,1.41032497562168
2009-10-01,"Next40",1485418,0.0622551567131151,23860160,8191856,1105446,5320606,2650069,1147264,0.05840372708,0.0169358582724719,0.117197951252948,-0.0368722921961727,-1.84148303339014,-0.0087519814125284,-0.136153014308433
2010-01-01,"Next40",1543470,0.0642900369665526,24007919,8131082,1129084,5247138,2570289,1236006,0.06221800405,0.0383369142975578,0.0169358582724719,-0.0104574764556544,-0.522269279129963,0.0185681457674752,0.288861332902417
2010-04-01,"Next40",1435546,0.0604606070387369,23743493,8027378,1181000,5208318,2508344,1259399,-0.11289873124,-0.072487863775887,0.0383369142975578,0.0063471762983588,0.316991886514095,-0.0935200646724527,-1.45487497096907
2010-07-01,"Next40",1561869,0.065081820585373,23998545,7928422,1211999,5158411,2500767,1193101,0.11532004892,0.0843379164137517,-0.072487863775887,0.00331828641097214,0.165722491382527,0.0698483651631735,1.08661856249702
2010-10-01,"Next40",1682134,0.0690578512953125,24358331,7856654,1211931,5181726,2508665,1288785,0.116085622106,0.0741800443774387,0.0843379164137517,-0.0196523825311978,-0.981483028078465,0.050432129130323,0.784563640555304
2011-01-01,"Next40",1789443,0.0729221982364369,24539071,7727586,1204887,5187628,2563220,1248984,0.06003784068,0.0618411728033603,0.0741800443774387,0.0101859850570408,0.508710404037565,0.0386929375108331,0.601939129693128
2011-04-01,"Next40",1801870,0.0731117497963009,24645423,7641110,1199351,5195598,2605473,1337566,-0.00174551158000014,0.00692061627552398,0.0618411728033603,0.00184796371425556,0.0922913554713981,-0.015499181612125,-0.241118004750769
2011-07-01,"Next40",1611503,0.0659528196138696,24434179,7638331,1198884,5215793,2653753,1459228,-0.15130658548,-0.111657730628179,0.00692061627552398,-0.00201002192076713,-0.100384897259496,-0.130835239508165,-2.03538049238798
2011-10-01,"Next40",1705239,0.0688966915072104,24750666,7591868,1203318,5235631,2713558,1439334,0.118621295675,0.0565379929735972,-0.111657730628179,-0.0238601516985074,-1.19162823654009,0.0443608732924709,0.690114196024043
2012-01-01,"Next40",1878282,0.0748581435943046,25091218,7485921,1191568,5233835,2730042,1439240,0.13115638152,0.0966522523928077,0.0565379929735972,-0.006136884021352,-0.306489429598732,0.0745455329361646,1.15969156401068
2012-04-01,"Next40",1853588,0.0737117871143995,25146426,7533516,1196827,5248730,2719945,1479864,-0.033485928895,-0.0132343090312119,0.0966522523928077,0.00241056144795095,0.120388718545868,-0.0377092132002505,-0.586635505996833
2012-07-01,"Next40",1953982,0.0762979577495972,25609886,7651745,1208828,5267537,2733563,1547954,0.0617152280180002,0.0527461214786573,-0.0132343090312119,0.00667914499293834,0.333571130230014,0.034758478414019,0.540731451059621
2012-10-01,"Next40",1986943,0.0766638441318761,25917602,7745368,1208120,5298980,2834819,1476048,0.00174546009600007,0.0167279349911329,0.0527461214786573,0.00978794736636766,0.488831529946289,-0.00515492760673484,-0.0801942896261184
2013-01-01,"Next40",2178111,0.081899873445199,26594803,7934866,1204072,5277833,2842313,1383033,0.112409163584,0.0918607107032514,0.0167279349911329,0.00602295985782272,0.300799807344813,0.072104217128343,1.12171244928839
2013-04-01,"Next40",2220394,0.0822941372533083,26981193,8123758,1228119,5311691,2858339,1215302,0.0315083584,0.0192266702149357,0.0918607107032514,-0.0127440267131102,-0.636464607201695,-0.00496536058332886,-0.0772452292438313
2013-07-01,"Next40",2324405,0.083950536756416,27687792,8371797,1248890,5357728,2898641,1166572,0.0666195056450001,0.0457794346948557,0.0192266702149357,-0.00644379260974372,-0.321817116722662,0.0258754258312941,0.402539385927148
2013-10-01,"Next40",2407522,0.0851570993525078,28271536,8567616,1262105,5450595,2907072,1150878,0.104278992047,0.0351339104492077,0.0457794346948557,-0.0469695896199051,-2.3457641827684,0.0136623330495791,0.212542479183412
2014-01-01,"Next40",2483052,0.0868420931143182,28592724,8695445,1258243,5480332,2961186,1180803,0.0162038473839998,0.0308904459566541,0.0351339104492077,0.0146502822665411,0.731667184797697,0.0100473375388536,0.156304638596576
2014-04-01,"Next40",2566230,0.0884931705154355,28999187,8866614,1285446,5553681,2954629,1219012,0.0451483406,0.0329494471325535,0.0308904459566541,-0.00433103504853771,-0.216301376558523,0.01235685580978,0.192233402537607
2014-07-01,"Next40",2513522,0.0860694810735433,29203406,9061509,1312769,5605038,2977327,1247551,0.00122299011200022,-0.0207529390002534,0.0329494471325535,-0.0257611029130951,-1.28656590383621,-0.0414670854801748,-0.645096055006384
2014-10-01,"Next40",2565068,0.0869528046587027,29499543,9197091,1335245,5677608,2995909,1224490,0.05081688872,0.0203000321451601,-0.0207529390002534,-0.0171327704714018,-0.855648083124291,0.00275625878692139,0.0428786264920825
2015-01-01,"Next40",2590794,0.0867932192992145,29850189,9346724,1353074,5699682,3081929,1230030,0.0169844633299998,0.00997940344437964,0.0203000321451601,-0.0056786711051403,-0.283605272942704,-0.00998797239518569,-0.155381105641664
2015-04-01,"Next40",2581599,0.0859184824452458,30047074,9517748,1384146,5792713,3082017,1184518,0.0041816813840001,-0.00355541803809523,0.00997940344437964,-0.00895431135409298,-0.447197921586401,-0.0229135054234957,-0.356461318269677
2015-07-01,"Next40",2398639,0.0798358455786968,30044637,9762369,1401592,5881565,3090077,1294609,-0.0746545187159999,-0.0735074812308625,-0.00355541803809523,-0.0196391451950388,-0.980821926517041,-0.0920665271336612,-1.4322625466518
2015-10-01,"Next40",2456787,0.0806720680811761,30453998,9961946,1403592,5924874,3158436,1222045,0.0603434523749999,0.0239529055264622,-0.0735074812308625,-0.0163940794118867,-0.818756233662455,0.00952354839399385,0.148156144264469
2016-01-01,"Next40",2471452,0.0803309980931134,30765857,10098055,1393198,5965686,3225988,1284368,0.00750583358000001,0.00595143347780969,0.0239529055264622,-0.00299319043531042,-0.149486486302631,-0.014231593330343,-0.221398359869027
2016-04-01,"Next40",2513778,0.080677007265712,31158543,10324545,1417957,6058061,3192317,1326972,0.0268556108720002,0.0169809686073634,0.00595143347780969,-0.00484508243335395,-0.241974028870492,-0.00213932361404981,-0.0332810760106431
2016-07-01,"Next40",2562468,0.0808957597527883,31676172,10606876,1439398,6162757,3246682,1280563,0.047313191262,0.0191840558020395,0.0169809686073634,-0.0186086056355681,-0.92935452373378,-0.000587375860979077,-0.00913770153691506
2016-10-01,"Next40",2568886,0.080221737851707,32022318,10844229,1434896,6209125,3317760,1232314,0.046121308834,0.00250148531817551,0.0191840558020395,-0.0345831801121564,-1.72715976208882,-0.0174000077616571,-0.270688818231315
2017-01-01,"Next40",2679110,0.0821255689161568,32622118,11026744,1429872,6221408,3421842,1244274,0.0573832007900001,0.04201230791673,0.00250148531817551,-0.00208494193368767,-0.104126566801507,0.0230956867740926,0.359295481056979
2017-04-01,"Next40",2733162,0.0826218616096016,33080373,11230726,1478542,6281189,3413150,1282504,0.0296863229239999,0.0199745308940322,0.04201230791673,-0.00675785303133419,-0.337501982061146,-0.00127465047548692,-0.0198295101699817
2017-07-01,"Next40",2793958,0.0831480701605273,33602199,11477855,1482211,6336681,3466859,1253732,0.0460476226159998,0.0220000477992901,0.0199745308940322,-0.0150919432304198,-0.753724700700596,0.00205188824585213,0.0319208595777973
2017-10-01,"Next40",2910344,0.0850255781340763,34229041,11683409,1498408,6409854,3557588,1254592,0.0656828742719997,0.0408120587453027,0.0220000477992901,-0.0109361796269001,-0.546176764002042,0.0207443208115286,0.322715700038815
2018-01-01,"Next40",2885829,0.0832370085246266,34670023,11960922,1504035,6422226,3685315,1285139,-0.00653928867999998,-0.00845908021821984,0.0408120587453027,-0.00834985909880023,-0.417010252029704,-0.0296374036987989,-0.461063804830641
2018-04-01,"Next40",2908443,0.0831088763905472,34995576,12096046,1516287,6478730,3694209,1345030,0.0344157419179998,0.00780567940886456,-0.00845908021821984,-0.018477129760012,-0.92278833053785,-0.0104638739798542,-0.16278462173849
2018-07-01,"Next40",3002360,0.0845185721508383,35523080,12315852,1522731,6545819,3673021,1435144,0.0682445623999999,0.0317807596288819,0.00780567940886456,-0.0207504215464426,-1.03632150152665,0.0125510001773485,0.195253671846865
2018-10-01,"Next40",2627872,0.0755891741135314,34765190,12082600,1515441,6610363,3793255,1517845,-0.150410521675,-0.133224252879044,0.0317807596288819,-0.0261796564526119,-1.30746938435445,-0.153869404744087,-2.39371889384527
2019-01-01,"Next40",2962844,0.0832447786648385,35591950,11976395,1528616,6601131,3924855,1605232,0.13309092794,0.119975224667833,-0.133224252879044,0.0305774182695431,1.5271032418777,0.10907130581438,1.69680285654247
2019-04-01,"Next40",3027552,0.0830561185808668,36451884,12469758,1562752,6666455,3896528,1719086,0.0353986779240001,0.0216047543217801,0.119975224667833,-0.0154340750732371,-0.770811514299777,-0.00424704442761524,-0.0660705128891034
2019-07-01,"Next40",2990289,0.0816215125870591,36636040,12444682,1569994,6727201,3961315,1763296,0.000395807534999904,-0.0123843339351541,0.0216047543217801,-0.0158957527192367,-0.793868707150188,-0.0324287353301536,-0.504488053309892
2019-10-01,"Next40",3238426,0.0863546070242285,37501485,12399766,1598634,6800621,4149380,1741284,0.0895686601929999,0.0797173710447048,-0.0123843339351541,0.0130179027061866,0.650142574164523,0.0616795488652693,0.959537743895259
2020-01-01,"Next40",2612660,0.0700286339934813,37308453,12875461,1640851,6806396,4400155,1781808,-0.205178716205,-0.214718549860121,0.0797173710447048,-0.0709784888585355,-3.54482119726289,-0.238193686672228,-3.70553671231957
2020-04-01,"Next40",3142471,0.0802736876491208,39146962,13150615,1675063,6817460,4781464,1643130,0.2286574424,0.184640573683554,-0.214718549860121,0.0310438193354108,1.550396332662,0.178547750711023,2.7776355217685
2020-07-01,"Next40",3442821,0.0846444313877575,40673922,13728449,1739968,6914762,4879124,1596862,0.0974849544559999,0.0912817603425982,0.184640573683554,0.00335021884584021,0.167317267121218,0.0616123791878946,0.958492797201062
2020-10-01,"Next40",3983705,0.0931938120528079,42746454,14221357,1801550,7024362,5137746,1637338,0.15209181152,0.145921097335176,0.0912817603425982,0.0249605261336439,1.24658334597293,0.121763245440204,1.89424909825899
2021-01-01,"Next40",4321991,0.0970403528845429,44538080,14994158,1860448,7084354,5479960,1402642,0.059845548428,0.0815038849171934,0.145921097335176,0.024387965274181,1.21798840257547,0.054120346086087,0.84194057410682
2021-04-01,"Next40",4685967,0.0995119885820763,47089472,16412003,1968473,7385240,5536055,1377261,0.0814910688999999,0.0808561220940351,0.0815038849171934,0.0127885696511478,0.638689179089366,0.0572755166804242,0.891025000458707
2021-07-01,"Next40",4781703,0.0985472873143463,48521914,17233706,2078893,7522922,5611039,1438121,-0.00270657423999987,0.0202244613954292,0.0808561220940351,0.014376429567552,0.717990381192607,-0.00331790270356518,-0.0516160207591203
2021-10-01,"Next40",5030567,0.100927145074022,49843548,17503085,2153479,7685154,5835958,1337850,0.0833497744579999,0.0507359422141498,0.0202244613954292,-0.0139183214178137,-0.69511145680373,0.0307730277680343,0.478730505987737
2022-01-01,"Next40",4864043,0.0950614842433563,51167337,18849972,2223352,7797145,5965520,1436192,-0.0547517820160001,-0.0336627163315502,0.0507359422141498,0.00127009797536275,0.0634314747759687,-0.055426906021771,-0.862266494059455
2022-04-01,"Next40",4188338,0.0818105423089471,51195578,19952278,2319707,7962104,5955802,1533896,-0.17301693496,-0.149565988552363,-0.0336627163315502,-0.0207186197634624,-1.03473325082941,-0.166347620523497,-2.58784027179127
2022-07-01,"Next40",4048671,0.0804018464893809,50355448,19278249,2340801,8101553,5920273,1739699,-0.0440881130740001,-0.0339153174150386,-0.149565988552363,0.0087866240609112,0.438823250880645,-0.0438544858491676,-0.68223641686023
2022-10-01,"Next40",4222961,0.0840236163656754,50259215,18833315,2297287,8199261,5830722,2063356,0.05664236405,0.0421478616503528,-0.0339153174150386,0.00144164216399723,0.0719987672883626,0.0253811422323329,0.394849904111585
2023-01-01,"Next40",4441737,0.0871173862530549,50985655,18966595,2274533,8217585,5763915,2288448,0.0644610205039999,0.0505089753869701,0.0421478616503528,-0.00191055476225746,-0.09541728950133,0.0292517914696208,0.455064904138091
2023-04-01,"Next40",4659421,0.0879055463180375,53004858,20426545,2307737,8287514,5737355,2304248,0.074842601768,0.0478456753357417,0.0505089753869701,-0.0128922654596699,-0.643867974891132,0.0260948848551319,0.405953470830245
2023-07-01,"Next40",4517288,0.085214847890536,53010574,20720881,2309427,8359720,5711550,2314348,-0.0449624896119999,-0.0309793777188716,0.0478456753357417,-0.00304895451916128,-0.15227146678981,-0.0525729376645754,-0.81786781720477
2023-10-01,"Next40",4880032,0.0908061700303867,53741194,20466980,2261035,8427842,5766962,2455066,0.1056461858,0.0772399634484984,-0.0309793777188716,0.000121553095875089,0.00607062784486331,0.0602999179462969,0.938075071684562
2024-01-01,"Next40",5242011,0.0949768529284707,55192511,21079039,2247124,8442199,5867272,2416098,0.0884278211239999,0.071553426114118,0.0772399634484984,-0.00130301267690061,-0.0650753070636005,0.048224545493217,0.750220655537113
2024-04-01,"Next40",5325501,0.0944093908811129,56408594,22093588,2269465,8505893,5776568,2480321,0.0226405733999999,0.0158015883421374,0.071553426114118,-0.00803548586293438,-0.401309764061153,-0.00719158196086853,-0.111878158266738
2024-07-01,"Next40",5639534,0.0989385420709952,57000375,21915567,2280197,8562850,5812503,2606502,0.0460835974400002,0.0572946463060706,0.0158015883421374,0.0205019841715985,1.02391399487636,0.0375928405156132,0.584825116891819
2024-10-01,"Next40",5688708,0.0997937221562276,57004668,21680160,2292030,8546517,5941836,2494566,0.0208312433000002,0.00868171934578044,0.0572946463060706,-0.0127058428449786,-0.634557621193353,-0.0134696698836689,-0.209545252664246
2025-01-01,"Next40",5534483,0.0967487546258222,57204695,21945947,2289315,8561180,6061043,2507612,-0.06116958352,-0.0274850011314101,0.00868171934578044,0.0154708004952719,0.77264566231562,-0.0467664784612264,-0.727537766701781
2025-04-01,"Next40",5983890,0.101603650558587,58894439,22585469,2290972,8633723,6076093,2578539,0.102803140656,0.0780727019529746,-0.0274850011314101,0.00278061004127284,0.138869755811104,0.0609263624961148,0.94782055784758
2025-07-01,"Next40",6494373,0.108823564354189,59678003,22358566,2321065,8710545,6119288,2597618,0.0737716504480002,0.0818652515156373,0.0780727019529746,0.0197654415164095,0.987129441432208,0.0584872093590561,0.909875087408737
2025-10-01,"Next40",6644678,0.110677457650412,60036417,22170051,2318929,8789302,6293362,2627434,0.0146087317279999,0.0228801238383589,0.0818652515156373,0.00416819688697147,0.208168882106664,-0.000721815207391757,-0.0112291504777846
1990-01-01,"Next9",784016,0.093494679915451,8385675,2048825,1033473,521224,1294546,1078554,-0.0506120268799999,-0.0575334775623144,0.0231647826460293,-0.00845315629789818,-0.393905376586893,-0.0801213287462839,-0.959050582724888
1990-04-01,"Next9",806964,0.0949767755535116,8496435,2085198,1044365,543479,1289644,1102925,0.036445764032,0.0288496293040499,-0.0575334775623144,-0.00351396377063537,-0.163745845173712,0.00779494644397447,0.0933053413664178
1990-07-01,"Next9",677721,0.0805742529903214,8411136,2071643,1056319,559351,1300821,1135138,-0.17215046308,-0.174543358785042,0.0288496293040499,-0.00707768240239637,-0.329810197969671,-0.197239215108153,-2.36094916479337
1990-10-01,"Next9",750869,0.0877299530416818,8558867,2052962,1062866,572966,1314705,1196626,0.0687405876799998,0.102495503636421,-0.174543358785042,0.0437324298206631,2.03787066398517,0.0836638655236565,1.00145467179613
1991-01-01,"Next9",861448,0.0988675737247723,8713150,2062344,1059504,581255,1333373,1163464,0.152021888126,0.137383491847904,0.102495503636421,-0.0148019355408222,-0.689749696793398,0.113288453913934,1.356060357988
1991-04-01,"Next9",852207,0.0976689942227694,8725461,2068079,1061089,601600,1310850,1174946,-0.017367137488,-0.0107852392424199,0.137383491847904,0.000843136662644791,0.0392890008074133,-0.0355431063163514,-0.425450218536603
1991-07-01,"Next9",904688,0.102716441411114,8807626,2048028,1058615,622408,1303575,1200672,0.049624999488,0.0597606778119477,-0.0107852392424199,0.0124857414683574,0.58181826074632,0.0378178355540752,0.452678678612304
1991-10-01,"Next9",1055871,0.117042779041462,9021240,2057150,1050492,649728,1307148,1230925,0.0756420646999998,0.15453116483498,0.0597606778119477,0.07877175515745,3.67065469822449,0.131248036366121,1.57103617386355
1992-01-01,"Next9",1032123,0.114608041127835,9005677,2081607,1045876,671666,1272588,1213998,-0.0217918814200001,-0.0227481727273435,0.15453116483498,-0.00755164878629996,-0.35189637505686,-0.0478318246321302,-0.572545912605908
1992-04-01,"Next9",1030261,0.113452135712963,9081019,2095413,1044034,695644,1257697,1193910,-0.00969193191000017,-0.00180567780385665,-0.0227481727273435,0.00934277999191758,0.435360608675819,-0.023521238945227,-0.281548724538315
1992-07-01,"Next9",1073443,0.116470825791081,9216411,2075162,1048045,716067,1252773,1193824,0.025156254284,0.0410590713819197,-0.00180567780385665,0.0172750019950011,0.804991168573586,0.0189456284304941,0.226778765038858
1992-10-01,"Next9",1194130,0.126932061854892,9407631,2088741,1030061,715396,1249466,1155527,0.0681182208840001,0.106546647183754,0.0410590713819197,0.0389502107065062,1.81502587622803,0.0836188263821286,1.00091555424025
1993-01-01,"Next9",1228308,0.128977005743183,9523465,2153152,1028711,705462,1223485,1142446,0.0339550189120001,0.0282197258429377,0.106546647183754,-0.00889742355321325,-0.414607615412599,0.00404772113240612,0.0484511349410437
1993-04-01,"Next9",1238223,0.129286395579577,9577365,2156426,1025771,703066,1210575,1109414,0.000511105649999788,0.00803967467324718,0.0282197258429377,0.00699709944462882,0.326055143738176,-0.0146442142538977,-0.175290929812495
1993-07-01,"Next9",1288326,0.133249418474163,9668530,2149519,1026796,701412,1203513,1051018,0.0324331117759999,0.0396664139646177,0.00803967467324718,0.00834825604746203,0.389017170194402,0.0173659213479763,0.207869705220081
1993-10-01,"Next9",1338149,0.136813943735038,9780794,2168871,1023972,703642,1195945,1035345,0.0116558285899999,0.0379436144986993,0.0396664139646177,0.0255213879131891,1.1892613318252,0.0150422524860586,0.180055438894833
1994-01-01,"Next9",1266975,0.129397151592827,9791367,2212800,1027186,691081,1185318,1042701,-0.0455500743850001,-0.0546551462503437,0.0379436144986993,-0.0111629620427958,-0.520178571450996,-0.0775237771785379,-0.927957946298532
1994-04-01,"Next9",1222498,0.124634443266462,9808669,2230995,1033582,692836,1162061,1044196,-0.0181447989760002,-0.0357358631210332,-0.0546551462503437,-0.0149393675950686,-0.696153840189697,-0.056845230758473,-0.680436190177048
1994-07-01,"Next9",1234740,0.125045509439886,9874325,2215724,1032835,693660,1158882,1016130,0.045148273008,0.00996411522664609,-0.0357358631210332,-0.031848520939861,-1.4840969683325,-0.0115046956692946,-0.137710959845025
1994-10-01,"Next9",1203146,0.121621446769831,9892548,2214378,1031064,702854,1157580,1040839,-0.01897920883,-0.025920628713239,0.00996411522664609,-0.00713922734828262,-0.332678107213508,-0.0482576833485666,-0.577643432286967
1995-01-01,"Next9",1271188,0.126779866704353,10026734,2216394,1024133,690050,1163541,988760,0.0780568794600001,0.0550121034093678,-0.025920628713239,-0.0193525827845103,-0.901803556093834,0.0333568150547213,0.399280359133592
1995-04-01,"Next9",1345150,0.133220456854607,10097173,2176051,1017977,685950,1176826,949540,0.0792912636799998,0.0565536347025102,0.0550121034093678,-0.0225598447578181,-1.05125752226772,0.033360723344143,0.399327141273952
1995-07-01,"Next9",1442693,0.142207616636292,10144977,2111975,1017816,692219,1171047,916717,0.07784226608,0.0700059749452162,0.0565536347025102,-0.00776063159284156,-0.361634684418468,0.0467837763761603,0.56000079751184
1995-10-01,"Next9",1566977,0.150127030217652,10437674,2144225,1047109,713359,1180144,955401,0.0345506212160001,0.0826367795937895,0.0700059749452162,0.0465383126924495,2.16862091990372,0.0591590030000138,0.708131994169132
1996-01-01,"Next9",1632757,0.152970892324037,10673645,2189690,1070187,736967,1209597,958364,0.0438684642920002,0.0411217114988638,0.0826367795937895,-0.00462503046503254,-0.215520014400713,0.0174039650526714,0.208325087547455
1996-04-01,"Next9",1706260,0.157078671442137,10862455,2207686,1097210,766534,1199166,988381,0.0328812063919999,0.044033843702934,0.0411217114988638,0.0108296930989082,0.504648700214688,0.0211048328156386,0.252624395112622
1996-07-01,"Next9",1713874,0.155575527895045,11016347,2241320,1122650,796500,1207050,1008252,0.0148681789080001,0.00445246448156844,0.044033843702934,-0.0112965957666226,-0.526405717910101,-0.0185318733587337,-0.221826125724377
1996-10-01,"Next9",1803589,0.159197887022654,11329227,2310608,1163427,824821,1212320,1080077,0.05352410625,0.0510222634115198,0.00445246448156844,-0.000725843570870986,-0.0338233051716081,0.0287899234046477,0.344614764256676
1997-01-01,"Next9",1825386,0.159009475047804,11479731,2353976,1209620,844135,1224415,1033238,-0.00787508838399997,0.0120129028864433,0.0510222634115198,0.0181576505006797,0.84612136654587,-0.011104206387885,-0.132917111755869
1997-04-01,"Next9",2122501,0.17678197815817,12006320,2376471,1246582,873574,1222365,1063102,0.15594609572,0.150803638826424,0.0120129028864433,-0.00125015070664889,-0.058255291578525,0.128427659729352,1.53727632615105
1997-07-01,"Next9",2298686,0.185310847598937,12404487,2403584,1287967,911768,1235276,1073987,0.0840569948599996,0.0797425449849918,0.150803638826424,-0.00821733477499383,-0.382916420212098,0.0547297115190172,0.655113470358078
1997-10-01,"Next9",2350670,0.185488004122184,12672895,2490385,1347504,944732,1253985,1135972,0.00394095854000009,0.0223627385731788,0.0797425449849918,0.0157161712566863,0.732351815014754,-0.00130002095244466,-0.0155612228542134
1998-01-01,"Next9",2696449,0.202700976764308,13302595,2540174,1376031,972825,1267472,1173234,0.12292814942,0.137235328306073,0.0223627385731788,0.0169573223887489,0.790187738881195,0.114662714979322,1.3725102333982
1998-04-01,"Next9",2756493,0.202554463333654,13608651,2616608,1421222,1009333,1266698,1247828,0.00762230295800026,0.0220234973821558,0.137235328306073,0.00926604139954783,0.431784696547745,-0.00273155476554923,-0.032696651823394
1998-07-01,"Next9",2437357,0.181924285947269,13397645,2624836,1453737,1041592,1286552,1374794,-0.13010840421,-0.123044964089933,0.0220234973821558,0.00368214967172904,0.171583075241655,-0.145611132248636,-1.7429621228138
1998-10-01,"Next9",2924056,0.20523525166596,14247338,2760223,1450924,1058411,1340981,1327363,0.20452317689,0.182057438048684,-0.123044964089933,-0.0114987363468113,-0.535825188999559,0.162247393372084,1.94209781083178
1999-01-01,"Next9",2964231,0.206139745736286,14379716,2808702,1423655,1065056,1358076,1278295,0.027121949568,0.0136459460687952,0.182057438048684,-0.0201078967607727,-0.9370001413427,-0.0119606713876298,-0.143168979391386
1999-04-01,"Next9",3235818,0.21794342379684,14847055,2910673,1446585,1085886,1345846,1225266,0.0662781935720003,0.0876641157204574,0.0136459460687952,0.0230641126583539,1.07475570806497,0.065257110798636,0.781126213427622
1999-07-01,"Next9",3096257,0.20869180443777,14836505,2974053,1499594,1109151,1368422,1222576,-0.074488894201,-0.0440877927219461,0.0876641157204574,0.0254745455799687,1.18707854396973,-0.0679010524107174,-0.812774137687426
1999-10-01,"Next9",3716427,0.234417993311024,15853847,3072587,1508586,1148539,1428490,1218369,0.181112764454,0.182568760235652,-0.0440877927219461,0.00840621012696273,0.391717750037714,0.161258625795368,1.93026228419402
2000-01-01,"Next9",3933951,0.241817697550892,16268251,3177621,1486319,1177372,1468024,1139170,0.0268853293160001,0.0568815415194006,0.182568760235652,0.0233362750038784,1.08743809644495,0.031265209566302,0.374243886400453
2000-04-01,"Next9",3774028,0.23188731711744,16275267,3313852,1534850,1195534,1463736,1082290,-0.063108546172,-0.0415013982705563,0.0568815415194006,0.0183004402918265,0.852775173061718,-0.0647298266684035,-0.774814633723765
2000-07-01,"Next9",3761839,0.228100961248402,16491991,3391422,1594163,1226090,1485565,1073160,-0.0130237968639999,-0.00323493252458285,-0.0415013982705563,0.0119869469296321,0.558575126029301,-0.0245942052986517,-0.294392108723252
2000-10-01,"Next9",3341364,0.204938460452382,16304231,3533383,1615351,1232320,1547474,1194640,-0.12158093972,-0.118528826721738,-0.00323493252458285,0.000980608671541894,0.0456950060350978,-0.140615115580139,-1.68315991069125
2001-01-01,"Next9",3005357,0.185880902161813,16168186,3734089,1620656,1227862,1652597,1109157,-0.138407918125,-0.105982743928962,-0.118528826721738,0.0350001110347091,1.63095670207094,-0.125878589696458,-1.50676401265467
2001-04-01,"Next9",3260948,0.195414897732138,16687305,3831506,1654272,1249291,1666403,1061702,0.0655584387439998,0.0816215877237738,-0.105982743928962,0.0229624747291547,1.07001952132409,0.0614873817155844,0.736002637341357
2001-07-01,"Next9",2753072,0.16820526982554,16367335,3904394,1674045,1311610,1710941,1249726,-0.16858103968,-0.169300571545415,0.0816215877237738,-0.00762982038576775,-0.355539063331111,-0.192999030586727,-2.31019424722314
2001-10-01,"Next9",3085380,0.181947274222986,16957550,3994163,1637889,1277512,1768634,1136170,0.119709115784,0.11395744732719,-0.169300571545415,0.00521416181747515,0.242972719528235,0.0950262026639995,1.13746160310988
